City ID,City Name,Timezone,Weather Condition,Weather Description,Temperature,Feels Like,Max Temperature,Min Temperature,Humidity,Cloud Coverage,Visibility,Wind Speed,Wind Direction,Atmospheric Pressure (hPa),Sea Level Pressure (hPa),Ground Level Pressure (hPa),Sunrise Time (Local),Sunset Time (Local),Latitude,Longitude
4060791,Enterprise,-5 UTC,Clouds,few clouds,27.13 °C,27.88 °C,27.13 °C,26.44 °C,55%,19%,10000 m,0.45 m/s,264°,1013,1013,1001,05:49 AM,07:30 PM,31.3152,-85.8552
4060870,Escambia,-5 UTC,Clouds,broken clouds,24.74 °C,25.05 °C,24.74 °C,24.74 °C,68%,68%,9426 m,3.04 m/s,186°,1012,1012,1004,05:54 AM,07:35 PM,31.1502,-87.15
4060938,Etowah County,-5 UTC,Clouds,overcast clouds,24.38 °C,24.7 °C,26.28 °C,24.38 °C,70%,100%,10000 m,3.02 m/s,169°,1010,1010,983,05:44 AM,07:36 PM,34.0668,-86.05
4060954,Eufaula,-5 UTC,Clouds,broken clouds,27.18 °C,28.64 °C,27.18 °C,27.18 °C,64%,71%,10000 m,4.24 m/s,201°,1010,1010,1000,05:45 AM,07:28 PM,31.8913,-85.1455
4060991,Eutaw,-5 UTC,Clear,clear sky,23.62 °C,24.15 °C,23.62 °C,23.62 °C,81%,7%,6191 m,3.41 m/s,183°,1011,1011,1004,05:54 AM,07:41 PM,32.8407,-87.8875
4061064,Evergreen,-5 UTC,Clouds,broken clouds,24.55 °C,24.78 °C,24.55 °C,24.55 °C,66%,52%,9835 m,4.17 m/s,199°,1012,1012,1001,05:53 AM,07:34 PM,31.4335,-86.9569
4061206,Fairfield,-5 UTC,Clouds,overcast clouds,22.65 °C,23.03 °C,24.12 °C,22.43 °C,79%,89%,10000 m,3.77 m/s,173°,1011,1011,989,05:49 AM,07:38 PM,33.4859,-86.9119
4061234,Fairhope,-5 UTC,Clouds,overcast clouds,24.35 °C,24.75 °C,25.55 °C,23.32 °C,73%,100%,10000 m,2.24 m/s,167°,1012,1012,1010,05:59 AM,07:36 PM,30.523,-87.9033
4061466,Falkville,-5 UTC,Rain,moderate rain,23.82 °C,24.29 °C,23.87 °C,23.43 °C,78%,43%,10000 m,3.63 m/s,184°,1010,1010,982,05:47 AM,07:40 PM,34.3684,-86.9086
4061586,Fayette,-5 UTC,Rain,moderate rain,22.69 °C,23.13 °C,22.69 °C,22.69 °C,81%,45%,6918 m,3.56 m/s,180°,1010,1010,994,05:52 AM,07:42 PM,33.6846,-87.8308
4061590,Fayette,-5 UTC,Rain,light rain,22.3 °C,22.73 °C,22.3 °C,22.3 °C,82%,52%,7426 m,3.5 m/s,180°,1010,1010,993,05:52 AM,07:42 PM,33.7334,-87.7167
4061602,Fayetteville,-5 UTC,Clouds,scattered clouds,23.45 °C,24.02 °C,23.76 °C,23.45 °C,83%,42%,10000 m,5.86 m/s,178°,1011,1011,991,05:48 AM,07:36 PM,33.1457,-86.4058
4062523,Flint City,-5 UTC,Clouds,overcast clouds,23.84 °C,24.32 °C,23.84 °C,23.41 °C,78%,87%,10000 m,0.89 m/s,282°,1010,1010,988,05:47 AM,07:41 PM,34.5232,-86.9703
4062568,Florala,-5 UTC,Clouds,few clouds,27.77 °C,29.12 °C,27.77 °C,27.77 °C,60%,22%,10000 m,4.81 m/s,221°,1012,1012,1002,05:51 AM,07:31 PM,31.0052,-86.328
4062577,Florence,-5 UTC,Clouds,broken clouds,23.92 °C,24.27 °C,25.33 °C,22.17 °C,73%,56%,10000 m,2.24 m/s,254°,1010,1010,990,05:49 AM,07:44 PM,34.7998,-87.6773
4062595,Flomaton,-5 UTC,Clouds,broken clouds,23.66 °C,23.86 °C,23.66 °C,23.66 °C,68%,73%,10000 m,3.56 m/s,186°,1012,1012,1004,05:55 AM,07:35 PM,31.0002,-87.2608
4062644,Foley,-5 UTC,Clouds,overcast clouds,24.36 °C,24.68 °C,25.05 °C,22.88 °C,70%,90%,10000 m,4.47 m/s,217°,1012,1012,1010,05:58 AM,07:35 PM,30.4066,-87.6836
4062774,Forestdale,-5 UTC,Clouds,overcast clouds,22.43 °C,22.97 °C,22.91 °C,21.77 °C,86%,90%,10000 m,3.32 m/s,179°,1011,1011,990,05:49 AM,07:38 PM,33.5701,-86.8964
4062824,Fort Deposit,-5 UTC,Clouds,broken clouds,24.68 °C,24.87 °C,24.68 °C,24.68 °C,64%,57%,10000 m,4.17 m/s,207°,1011,1011,997,05:50 AM,07:34 PM,31.9846,-86.5786
4062861,Fort Payne,-5 UTC,Clouds,overcast clouds,23.68 °C,23.8 °C,24.25 °C,22.51 °C,65%,90%,10000 m,2.72 m/s,194°,1011,1011,969,05:42 AM,07:35 PM,34.4442,-85.7197
4063475,Frisco City,-5 UTC,Clouds,broken clouds,23.36 °C,23.58 °C,23.36 °C,23.36 °C,70%,60%,10000 m,3.13 m/s,249°,1012,1012,1001,05:55 AM,07:36 PM,31.4335,-87.4014
4063570,Fultondale,-5 UTC,Clouds,overcast clouds,22.19 °C,22.5 °C,24.52 °C,21.76 °C,78%,97%,10000 m,3.68 m/s,177°,1011,1011,988,05:48 AM,07:38 PM,33.6048,-86.7939
4063613,Fyffe,-5 UTC,Clouds,broken clouds,22.88 °C,23.21 °C,23.6 °C,21.86 °C,76%,81%,9300 m,1.79 m/s,186°,1011,1011,969,05:43 AM,07:36 PM,34.4468,-85.9041
4063619,Gadsden,-5 UTC,Clouds,overcast clouds,26.68 °C,28.26 °C,26.68 °C,26.68 °C,69%,100%,10000 m,2.95 m/s,166°,1010,1010,986,05:44 AM,07:36 PM,34.0143,-86.0066
4063745,Gantts Quarry,-5 UTC,Clouds,scattered clouds,23.1 °C,23.48 °C,23.1 °C,23.1 °C,77%,30%,10000 m,5.82 m/s,174°,1011,1011,988,05:47 AM,07:35 PM,33.1484,-86.2894
4063765,Gardendale,-5 UTC,Clouds,overcast clouds,22.2 °C,22.51 °C,23.76 °C,21.75 °C,78%,93%,10000 m,3.34 m/s,178°,1011,1011,988,05:48 AM,07:38 PM,33.6601,-86.8128
4063926,Geneva,-5 UTC,Clouds,few clouds,27.61 °C,28.61 °C,27.61 °C,27.61 °C,57%,20%,10000 m,6.3 m/s,203°,1012,1012,1005,05:49 AM,07:29 PM,31.033,-85.8638
4064006,Georgiana,-5 UTC,Clouds,broken clouds,24.57 °C,24.75 °C,24.57 °C,24.57 °C,64%,72%,10000 m,4.8 m/s,217°,1012,1012,999,05:52 AM,07:34 PM,31.6371,-86.7419
4064310,Glencoe,-5 UTC,Clouds,overcast clouds,26.64 °C,26.64 °C,26.64 °C,26.64 °C,66%,100%,10000 m,3.02 m/s,161°,1010,1010,989,05:44 AM,07:35 PM,33.957,-85.9325
4064548,Good Hope,-5 UTC,Rain,heavy intensity rain,23.81 °C,24.26 °C,23.81 °C,23.81 °C,77%,13%,10000 m,2.23 m/s,197°,1010,1010,983,05:47 AM,07:39 PM,34.1159,-86.8636
4064598,Goodwater,-5 UTC,Clouds,scattered clouds,24.19 °C,24.54 °C,24.19 °C,24.19 °C,72%,34%,10000 m,5.41 m/s,180°,1011,1011,982,05:46 AM,07:34 PM,33.0657,-86.0533
4064664,Gordo,-5 UTC,Clouds,few clouds,22.61 °C,23.07 °C,22.61 °C,22.28 °C,82%,18%,10000 m,3.55 m/s,179°,1011,1011,999,05:53 AM,07:42 PM,33.3201,-87.9028
4064840,Grand Bay,-5 UTC,Clouds,scattered clouds,23.65 °C,24.11 °C,25.42 °C,22.89 °C,78%,28%,10000 m,4.71 m/s,214°,1012,1012,1009,06:00 AM,07:38 PM,30.4763,-88.3422
4065029,Grayson Valley,-5 UTC,Clouds,overcast clouds,22.6 °C,22.9 °C,23.97 °C,21.87 °C,76%,100%,10000 m,1.79 m/s,338°,1011,1011,983,05:47 AM,07:37 PM,33.6482,-86.6394
4065034,Graysville,-5 UTC,Rain,moderate rain,22.61 °C,23.12 °C,22.61 °C,22.61 °C,84%,81%,10000 m,2.94 m/s,187°,1011,1011,991,05:49 AM,07:39 PM,33.6207,-86.9714
4065282,Greensboro,-5 UTC,Clouds,scattered clouds,23.85 °C,24.41 °C,23.85 °C,23.85 °C,81%,36%,8587 m,3.93 m/s,180°,1011,1011,1002,05:53 AM,07:39 PM,32.7046,-87.5958
4065302,Greenville,-5 UTC,Clouds,broken clouds,24.71 °C,24.86 °C,24.71 °C,24.71 °C,62%,63%,10000 m,4.6 m/s,216°,1011,1011,998,05:51 AM,07:34 PM,31.8296,-86.6178
4065475,Grove Hill,-5 UTC,Clouds,overcast clouds,23.36 °C,23.55 °C,23.36 °C,23.36 °C,69%,90%,10000 m,3.1 m/s,207°,1011,1011,1000,05:56 AM,07:38 PM,31.7088,-87.7772
4065524,Guin,-5 UTC,Clouds,scattered clouds,22.49 °C,22.91 °C,23.27 °C,22.49 °C,81%,38%,9406 m,0.89 m/s,178°,1010,1010,991,05:52 AM,07:43 PM,33.9657,-87.9147
4065552,Gulf Shores,-5 UTC,Clouds,broken clouds,24.75 °C,25.03 °C,25.19 °C,23.33 °C,67%,77%,10000 m,4.92 m/s,228°,1012,1012,1012,05:58 AM,07:35 PM,30.246,-87.7008
4065627,Gumbud,-5 UTC,Clouds,scattered clouds,23.84 °C,24.42 °C,23.84 °C,23.84 °C,82%,40%,5534 m,3.66 m/s,180°,1010,1010,995,05:52 AM,07:42 PM,33.6307,-87.8056
4065649,Guntersville,-5 UTC,Clouds,broken clouds,24.53 °C,24.81 °C,25.55 °C,23.17 °C,68%,79%,10000 m,3.58 m/s,90°,1011,1011,980,05:45 AM,07:38 PM,34.3582,-86.2947
4065731,Hackleburg,-5 UTC,Clouds,broken clouds,23.63 °C,23.9 °C,23.63 °C,22.29 °C,71%,72%,10000 m,0.89 m/s,196°,1010,1010,982,05:51 AM,07:44 PM,34.2773,-87.8286
4065796,Hale,-5 UTC,Rain,moderate rain,24.01 °C,24.58 °C,24.01 °C,24.01 °C,81%,21%,9419 m,3.8 m/s,179°,1011,1011,1002,05:53 AM,07:40 PM,32.7587,-87.6333
4065830,Haleyville,-5 UTC,Clouds,scattered clouds,23.62 °C,24.02 °C,23.62 °C,23.62 °C,76%,42%,10000 m,3.71 m/s,173°,1010,1010,981,05:50 AM,07:43 PM,34.2265,-87.6214
4065965,Hamilton,-5 UTC,Clouds,broken clouds,23.53 °C,24 °C,24.64 °C,22.52 °C,79%,60%,7595 m,0.89 m/s,49°,1010,1010,989,05:52 AM,07:44 PM,34.1423,-87.9886
4066045,Hamner Estates,-5 UTC,Clouds,few clouds,22.38 °C,22.71 °C,22.59 °C,22.13 °C,78%,14%,10000 m,0.45 m/s,127°,1011,1011,999,05:52 AM,07:40 PM,33.2779,-87.5486
4066065,Hanceville,-5 UTC,Rain,moderate rain,24.09 °C,24.57 °C,24.09 °C,24.09 °C,77%,40%,10000 m,1.75 m/s,172°,1010,1010,986,05:47 AM,07:39 PM,34.0607,-86.7675
4066335,Harpersville,-5 UTC,Rain,light rain,24.56 °C,25.11 °C,25.49 °C,23.15 °C,78%,72%,10000 m,5.17 m/s,180°,1011,1011,990,05:47 AM,07:36 PM,33.344,-86.438
4066409,Harris Station,-5 UTC,Clouds,overcast clouds,23.79 °C,24.31 °C,24.73 °C,23.18 °C,80%,86%,10000 m,4.35 m/s,175°,1010,1010,988,05:47 AM,07:41 PM,34.6587,-86.9703
4066437,Hartford,-5 UTC,Clouds,few clouds,27.34 °C,28.78 °C,28.27 °C,27.24 °C,63%,23%,10000 m,2.24 m/s,191°,1013,1013,1003,05:49 AM,07:29 PM,31.1024,-85.6969
4066449,Hartselle,-5 UTC,Clouds,broken clouds,23.7 °C,24.16 °C,23.73 °C,23.29 °C,78%,71%,10000 m,0.89 m/s,282°,1010,1010,986,05:47 AM,07:40 PM,34.4434,-86.9353
4066463,Harvest,-5 UTC,Rain,moderate rain,23.89 °C,24.24 °C,26.36 °C,22.63 °C,73%,44%,10000 m,4.21 m/s,181°,1010,1010,984,05:45 AM,07:40 PM,34.8556,-86.7508
4066566,Havana,-5 UTC,Clear,clear sky,23.92 °C,24.48 °C,23.92 °C,23.92 °C,81%,6%,10000 m,3.99 m/s,182°,1011,1011,1001,05:53 AM,07:40 PM,32.8951,-87.6203
4066661,Hayneville,-5 UTC,Clouds,broken clouds,24.89 °C,25.16 °C,24.89 °C,24.89 °C,66%,70%,10000 m,4.74 m/s,203°,1010,1010,1002,05:50 AM,07:34 PM,32.184,-86.5803
4066686,Hazel Green,-5 UTC,Clouds,few clouds,25.33 °C,25.56 °C,26.46 °C,23.71 °C,63%,24%,10000 m,1.79 m/s,191°,1010,1010,982,05:45 AM,07:40 PM,34.9323,-86.5719
4066716,Headland,-5 UTC,Clouds,broken clouds,27.51 °C,28.75 °C,27.79 °C,27.14 °C,60%,62%,10000 m,3.58 m/s,159°,1013,1013,1001,05:47 AM,07:28 PM,31.3513,-85.3422
4066793,Heflin,-5 UTC,Clouds,overcast clouds,24.34 °C,24.61 °C,24.34 °C,24.34 °C,68%,100%,10000 m,3.53 m/s,155°,1011,1011,974,05:43 AM,07:33 PM,33.649,-85.5875
4066811,Helena,-5 UTC,Clouds,broken clouds,23.56 °C,24.01 °C,24.55 °C,22.86 °C,78%,56%,10000 m,0.89 m/s,267°,1011,1011,989,05:49 AM,07:38 PM,33.2962,-86.8436
4066844,Henagar,-5 UTC,Clouds,broken clouds,22.57 °C,22.87 °C,23.17 °C,21.42 °C,76%,67%,10000 m,0.89 m/s,148°,1011,1011,966,05:42 AM,07:36 PM,34.6351,-85.7672
4067623,Hokes Bluff,-5 UTC,Clouds,overcast clouds,26.57 °C,26.57 °C,26.57 °C,26.57 °C,67%,100%,10000 m,3.59 m/s,156°,1011,1011,987,05:44 AM,07:35 PM,33.9982,-85.8664
4067840,Holt,-5 UTC,Clouds,few clouds,22.48 °C,22.74 °C,22.57 °C,22.11 °C,75%,12%,10000 m,4.33 m/s,209°,1011,1011,998,05:52 AM,07:40 PM,33.234,-87.4845
4067862,Holtville,-5 UTC,Clouds,few clouds,27.88 °C,28.87 °C,28.2 °C,27.88 °C,56%,24%,10000 m,3.81 m/s,159°,1009,1009,996,05:48 AM,07:34 PM,32.6362,-86.3266
4067927,Homewood,-5 UTC,Clouds,overcast clouds,22.5 °C,22.84 °C,23.88 °C,21.54 °C,78%,88%,10000 m,4.46 m/s,175°,1011,1011,987,05:48 AM,07:38 PM,33.4718,-86.8008
4067994,Hoover,-5 UTC,Clouds,broken clouds,22.96 °C,23.35 °C,24.26 °C,22.57 °C,78%,78%,10000 m,4.74 m/s,174°,1011,1011,987,05:49 AM,07:38 PM,33.4054,-86.8114
4068296,Houston,-5 UTC,Clouds,scattered clouds,28.07 °C,28.81 °C,28.37 °C,27.45 °C,53%,44%,10000 m,3.14 m/s,186°,1012,1012,1003,05:47 AM,07:27 PM,31.1502,-85.3166
4068415,Huckaville,-5 UTC,Clouds,scattered clouds,27.92 °C,29.33 °C,27.92 °C,27.92 °C,60%,43%,10000 m,4.15 m/s,233°,1012,1012,1002,05:52 AM,07:32 PM,31.0796,-86.4161
4068446,Hueytown,-5 UTC,Clouds,broken clouds,22.83 °C,23.26 °C,24.28 °C,22.59 °C,80%,75%,10000 m,3.85 m/s,170°,1011,1011,990,05:49 AM,07:39 PM,33.4512,-86.9967
4068506,Huguley,-4 UTC,Clouds,broken clouds,22.51 °C,22.64 °C,22.51 °C,21.21 °C,70%,83%,10000 m,4.11 m/s,195°,1012,1012,986,06:43 AM,08:30 PM,32.8346,-85.2297
4068546,Hunter,-5 UTC,Clouds,scattered clouds,28.19 °C,30.23 °C,28.19 °C,28.19 °C,64%,44%,10000 m,4.62 m/s,187°,1010,1010,1002,05:49 AM,07:34 PM,32.3957,-86.3955
4068590,Huntsville,-5 UTC,Clouds,few clouds,25.08 °C,25.47 °C,26.06 °C,23.76 °C,70%,21%,9796 m,3.13 m/s,85°,1010,1010,984,05:45 AM,07:39 PM,34.7304,-86.5861
4068770,Hyram,-5 UTC,Clouds,broken clouds,26.92 °C,28.57 °C,26.92 °C,26.92 °C,68%,78%,10000 m,4.13 m/s,201°,1011,1011,997,05:44 AM,07:29 PM,32.3529,-85.248
4068882,Indian Hills,-5 UTC,Rain,very heavy rain,21.27 °C,21.59 °C,21.27 °C,21.27 °C,82%,57%,10000 m,0.45 m/s,251°,1012,1012,989,05:45 AM,07:31 PM,32.6104,-85.4244
4068933,Indian Springs Village,-5 UTC,Clouds,broken clouds,23.19 °C,23.6 °C,24.39 °C,22.71 °C,78%,61%,10000 m,0.89 m/s,264°,1011,1011,987,05:49 AM,07:37 PM,33.3554,-86.7544
4069210,Inverness,-5 UTC,Clouds,few clouds,25.26 °C,25.46 °C,25.26 °C,25.26 °C,62%,13%,10000 m,4.52 m/s,176°,1011,1011,996,05:47 AM,07:31 PM,32.0149,-85.7461
4069243,Irondale,-5 UTC,Clouds,overcast clouds,22.71 °C,22.99 °C,24.36 °C,22.25 °C,75%,96%,10000 m,4.35 m/s,179°,1011,1011,985,05:48 AM,07:38 PM,33.5382,-86.7072
4069259,Irvington,-5 UTC,Clouds,broken clouds,23.77 °C,24.29 °C,24.66 °C,23.11 °C,80%,84%,10000 m,4.24 m/s,176°,1010,1010,988,05:47 AM,07:41 PM,34.6398,-86.9292
4069458,Jackson,-5 UTC,Clouds,overcast clouds,24.1 °C,24.32 °C,24.1 °C,24.1 °C,67%,96%,10000 m,2.95 m/s,209°,1011,1011,1005,05:57 AM,07:38 PM,31.5091,-87.8944
4069472,Jackson,-5 UTC,Clouds,broken clouds,23.97 °C,24.3 °C,23.97 °C,23.97 °C,72%,61%,10000 m,4.62 m/s,173°,1011,1011,978,05:43 AM,07:37 PM,34.7668,-86.0003
4069553,Jacksonville,-5 UTC,Clouds,overcast clouds,26.27 °C,26.27 °C,26.27 °C,26.27 °C,67%,100%,10000 m,3.85 m/s,150°,1011,1011,982,05:44 AM,07:34 PM,33.8137,-85.7614
4069659,Jasper,-5 UTC,Rain,heavy intensity rain,24.19 °C,24.99 °C,24.19 °C,24.19 °C,89%,62%,10000 m,3.15 m/s,209°,1011,1011,993,05:50 AM,07:40 PM,33.8312,-87.2775
4069696,Jefferson,-5 UTC,Clouds,overcast clouds,22.45 °C,22.94 °C,23.13 °C,21.99 °C,84%,93%,10000 m,3.5 m/s,178°,1011,1011,989,05:49 AM,07:38 PM,33.5834,-86.8667
4069722,Jemison,-5 UTC,Clear,clear sky,23.26 °C,23.63 °C,24.01 °C,22.56 °C,76%,10%,10000 m,1.79 m/s,200°,1011,1011,990,05:49 AM,07:37 PM,32.9599,-86.7467
4070245,Jones Crossroads,-5 UTC,Clouds,scattered clouds,27.89 °C,28.88 °C,28.27 °C,27.23 °C,56%,29%,10000 m,0.45 m/s,323°,1012,1012,1001,05:48 AM,07:28 PM,31.2107,-85.4847
4070315,Jonesville,-5 UTC,Clear,clear sky,25.4 °C,25.56 °C,25.4 °C,25.4 °C,60%,2%,10000 m,4.18 m/s,167°,1011,1011,995,05:48 AM,07:31 PM,31.8932,-85.9041
4070512,Keel (historical),-5 UTC,Clouds,broken clouds,23.49 °C,23.64 °C,24.55 °C,22.89 °C,67%,55%,10000 m,2.09 m/s,181°,1010,1010,982,05:44 AM,07:38 PM,34.5168,-86.3078
4070786,Killen,-5 UTC,Clouds,broken clouds,23.3 °C,23.7 °C,24.95 °C,22.06 °C,77%,73%,10000 m,4.32 m/s,172°,1011,1011,989,05:49 AM,07:44 PM,34.8629,-87.5375
4070806,Kimberly,-5 UTC,Rain,very heavy rain,22.61 °C,23.04 °C,24.23 °C,22.21 °C,81%,79%,10000 m,2.62 m/s,180°,1011,1011,990,05:48 AM,07:38 PM,33.7734,-86.8139
4070978,Kingsway Terrace,-5 UTC,Clouds,overcast clouds,22.82 °C,23.12 °C,24.56 °C,22.45 °C,75%,98%,10000 m,4.19 m/s,177°,1011,1011,985,05:48 AM,07:38 PM,33.5626,-86.7442
4070997,Kinsey,-5 UTC,Clouds,broken clouds,27.68 °C,28.89 °C,28.19 °C,27.27 °C,59%,56%,10000 m,3.58 m/s,159°,1013,1013,1001,05:47 AM,07:28 PM,31.2991,-85.3444
4071032,Kirkland,-5 UTC,Clouds,broken clouds,24.71 °C,25.01 °C,24.71 °C,24.71 °C,68%,61%,10000 m,3.53 m/s,200°,1012,1012,1004,05:54 AM,07:34 PM,31.1885,-87.0305
4071262,Ladonia,-4 UTC,Clouds,broken clouds,26.61 °C,26.61 °C,26.89 °C,25.23 °C,57%,75%,10000 m,4.72 m/s,205°,1011,1011,996,06:44 AM,08:29 PM,32.4682,-85.0791
4071267,Lafayette,-5 UTC,Rain,moderate rain,22.28 °C,22.76 °C,22.28 °C,22.28 °C,84%,82%,10000 m,4.58 m/s,184°,1012,1012,985,05:44 AM,07:31 PM,32.8998,-85.4011
4071488,Lake Purdy,-5 UTC,Clouds,broken clouds,22.96 °C,23.35 °C,24.6 °C,22.49 °C,78%,83%,10000 m,0.89 m/s,264°,1011,1011,986,05:48 AM,07:37 PM,33.4301,-86.6805
4071540,Lake View,-5 UTC,Rain,moderate rain,23.06 °C,23.64 °C,24.3 °C,22.62 °C,85%,39%,10000 m,4.92 m/s,174°,1012,1012,990,05:50 AM,07:39 PM,33.2807,-87.1375
4071676,Lamar County,-5 UTC,Clouds,few clouds,23.57 °C,24.05 °C,23.57 °C,23.57 °C,79%,23%,10000 m,3.22 m/s,185°,1010,1010,997,05:53 AM,07:44 PM,33.7518,-88.1167
4071763,Lanett,-4 UTC,Clouds,broken clouds,22.77 °C,22.93 °C,22.77 °C,22.77 °C,70%,82%,10000 m,4.07 m/s,194°,1012,1012,986,06:43 AM,08:30 PM,32.8687,-85.1905
4071898,Lauderdale,-5 UTC,Clouds,broken clouds,23.14 °C,23.52 °C,25.08 °C,21.92 °C,77%,64%,10000 m,0.45 m/s,63°,1011,1011,988,05:49 AM,07:44 PM,34.9001,-87.6334
4071959,Lawrence,-5 UTC,Clouds,broken clouds,24.49 °C,24.9 °C,24.83 °C,23.35 °C,73%,53%,10000 m,4.34 m/s,171°,1010,1010,986,05:48 AM,07:42 PM,34.5334,-87.3334
4072098,Lee,-5 UTC,Rain,heavy intensity rain,21.21 °C,21.53 °C,21.21 °C,21.21 °C,82%,63%,10000 m,0.45 m/s,251°,1012,1012,990,05:45 AM,07:30 PM,32.6001,-85.3999
4072130,Leeds,-5 UTC,Rain,light rain,23.83 °C,24.12 °C,24.82 °C,22.56 °C,71%,100%,10000 m,3.43 m/s,179°,1011,1011,984,05:47 AM,07:37 PM,33.5482,-86.5444
4072156,Leesburg,-5 UTC,Clouds,overcast clouds,26.99 °C,28.52 °C,26.99 °C,26.99 °C,66%,100%,10000 m,3.69 m/s,173°,1011,1011,984,05:43 AM,07:35 PM,34.1798,-85.7614
4072271,Level Plains,-5 UTC,Clouds,few clouds,27.16 °C,27.91 °C,27.16 °C,27.15 °C,55%,24%,10000 m,0.45 m/s,264°,1012,1012,1001,05:49 AM,07:29 PM,31.2996,-85.778
4072707,Limestone County,-5 UTC,Clouds,broken clouds,23.01 °C,23.4 °C,24.45 °C,22.9 °C,78%,82%,10000 m,0.45 m/s,69°,1010,1010,987,05:46 AM,07:41 PM,34.8001,-86.9833
4072752,Linden,-5 UTC,Clouds,overcast clouds,23.77 °C,24.16 °C,23.77 °C,23.77 °C,75%,87%,9657 m,4.01 m/s,195°,1011,1011,1004,05:55 AM,07:39 PM,32.3063,-87.7981
4072767,Lincoln,-5 UTC,Clouds,overcast clouds,25.07 °C,25.46 °C,25.07 °C,24.86 °C,70%,100%,10000 m,3.32 m/s,162°,1010,1010,990,05:45 AM,07:35 PM,33.6132,-86.1183
4072814,Lineville,-5 UTC,Clouds,overcast clouds,24.12 °C,24.42 °C,24.38 °C,23.84 °C,70%,100%,10000 m,1.34 m/s,176°,1011,1011,975,05:45 AM,07:33 PM,33.3107,-85.7544
4072842,Lipscomb,-5 UTC,Clouds,broken clouds,22.85 °C,23.28 °C,24.25 °C,22.56 °C,80%,80%,10000 m,0.89 m/s,286°,1011,1011,989,05:49 AM,07:38 PM,33.4257,-86.9267
4073357,Littleville,-5 UTC,Clouds,broken clouds,24.34 °C,24.42 °C,25.07 °C,23.65 °C,61%,83%,10000 m,3.85 m/s,174°,1010,1010,985,05:50 AM,07:44 PM,34.5906,-87.677
4073383,Livingston,-5 UTC,Clouds,broken clouds,23.25 °C,23.72 °C,23.25 °C,23.25 °C,80%,74%,5718 m,3.48 m/s,192°,1010,1010,1003,05:56 AM,07:42 PM,32.5843,-88.1872
4073490,Locke Crossroads,-5 UTC,Clouds,overcast clouds,22.62 °C,22.97 °C,23.7 °C,22.59 °C,78%,90%,10000 m,0.45 m/s,69°,1010,1010,984,05:46 AM,07:41 PM,34.9356,-86.9517
4073504,Locust Fork,-5 UTC,Clouds,overcast clouds,23.62 °C,24.1 °C,23.95 °C,21.94 °C,79%,94%,10000 m,2.33 m/s,139°,1010,1010,983,05:47 AM,07:38 PM,33.9076,-86.6153
4073897,Loxley,-5 UTC,Clouds,overcast clouds,24.15 °C,24.53 °C,24.86 °C,23.17 °C,73%,93%,10000 m,2.24 m/s,182°,1012,1012,1007,05:58 AM,07:36 PM,30.6183,-87.7531
4073985,Luverne,-5 UTC,Clouds,broken clouds,25.26 °C,25.33 °C,25.26 °C,25.26 °C,57%,57%,10000 m,3.71 m/s,224°,1012,1012,997,05:50 AM,07:32 PM,31.7166,-86.2638
4074246,Macon,-5 UTC,Clouds,scattered clouds,26.53 °C,26.53 °C,26.53 °C,26.53 °C,64%,35%,10000 m,4.37 m/s,174°,1010,1010,1000,05:47 AM,07:32 PM,32.4001,-85.8166
4074267,Madison,-5 UTC,Clouds,scattered clouds,24.5 °C,24.89 °C,25.93 °C,22.89 °C,72%,33%,7684 m,2.24 m/s,290°,1010,1010,986,05:46 AM,07:40 PM,34.6993,-86.7483
4074277,Madison,-5 UTC,Clouds,few clouds,24.84 °C,25.21 °C,25.81 °C,23.52 °C,70%,21%,9796 m,3.13 m/s,85°,1010,1010,984,05:45 AM,07:39 PM,34.7334,-86.5667
4074452,Malvern,-5 UTC,Clouds,few clouds,27.88 °C,28.87 °C,28.26 °C,27.23 °C,56%,23%,10000 m,1.79 m/s,238°,1012,1012,1003,05:48 AM,07:28 PM,31.1393,-85.5191
4074568,Marbury,-5 UTC,Clouds,few clouds,27.49 °C,28.38 °C,27.81 °C,27.49 °C,56%,12%,10000 m,3.58 m/s,170°,1010,1010,993,05:49 AM,07:35 PM,32.7012,-86.4711
4074599,Margaret,-5 UTC,Clouds,overcast clouds,23.82 °C,23.98 °C,24.67 °C,22.36 °C,66%,100%,10000 m,0.45 m/s,203°,1010,1010,981,05:47 AM,07:37 PM,33.6862,-86.475
4074628,Mariners Cove,-5 UTC,Clouds,few clouds,22.38 °C,22.71 °C,22.6 °C,22.14 °C,78%,16%,10000 m,0.45 m/s,127°,1011,1011,998,05:52 AM,07:40 PM,33.296,-87.5097
4074636,Marion,-5 UTC,Clouds,broken clouds,23.92 °C,24.35 °C,24.42 °C,22.3 °C,76%,55%,10000 m,3.44 m/s,176°,1010,1010,986,05:51 AM,07:43 PM,34.1334,-87.8667
4074673,Marion,-5 UTC,Clouds,scattered clouds,23.89 °C,24.37 °C,23.89 °C,23.89 °C,78%,45%,10000 m,4.92 m/s,189°,1011,1011,1001,05:52 AM,07:38 PM,32.6324,-87.3192
4074736,Marshall,-5 UTC,Clouds,broken clouds,24.64 °C,24.94 °C,25.56 °C,23.18 °C,68%,70%,10000 m,3.58 m/s,90°,1011,1011,981,05:45 AM,07:38 PM,34.3834,-86.3333
